
Residuals from Base Run #17 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb,BC
17,06/26/07 01:30,-2.646000E+000,2.325000E-001,-1.785000E-002,-3.086000E-002,-1.842000E-002,-1.188000E-003,2.654000E-002,1.484000E-004,-2.367000E-003,-4.115000E-003,2.566000E-004,-5.397000E-004,9.550000E-004,1.290000E-003,3.883000E-002,1.406000E-003,-2.979000E-003,-5.030000E-003,5.942000E-004,1.272000E-003,5.487000E-004,-1.665000E-004,-3.483000E-003,-7.163000E-002
17,06/26/07 02:06,-3.227000E-001,1.702000E-001,2.458000E-002,-2.004000E-003,-8.515000E-003,-3.082000E-003,-4.485000E-003,1.412000E-005,2.758000E-002,-1.187000E-003,6.458000E-004,-5.255000E-004,4.753000E-004,1.207000E-003,2.626000E-003,6.279000E-004,4.314000E-003,-4.498000E-003,3.880000E-005,9.836000E-004,4.893000E-004,2.932000E-004,-2.646000E-003,-1.128000E-001
17,06/28/07 00:38,1.173000E-001,2.253000E-002,9.569000E-003,-5.493000E-004,1.090000E-003,-2.236000E-003,-4.096000E-002,5.577000E-006,1.153000E-001,-1.416000E-005,-5.324000E-004,-2.983000E-004,-5.153000E-005,1.629000E-003,-4.231000E-003,6.090000E-004,7.859000E-003,-3.230000E-003,-4.420000E-004,-1.661000E-004,-2.589000E-004,7.806000E-004,5.592000E-003,-1.707000E-001
17,06/28/07 02:38,8.463000E-001,7.421000E-002,1.269000E-002,-9.382000E-003,-5.240000E-003,-3.629000E-003,-2.721000E-002,6.074000E-004,3.984000E-002,-1.347000E-003,-2.833000E-004,-5.361000E-005,4.410000E-004,1.442000E-003,5.713000E-003,1.636000E-003,6.032000E-004,-2.893000E-003,-5.847000E-005,-6.770000E-004,8.240000E-004,8.121000E-004,3.795000E-003,-1.640000E-001
17,06/30/07 00:20,3.854000E+000,3.211000E-001,2.120000E-002,-4.819000E-002,1.447000E-002,7.767000E-004,6.524000E-002,-9.785000E-004,-1.117000E-001,5.281000E-004,-1.702000E-003,4.622000E-004,3.204000E-004,4.694000E-003,2.464000E-001,9.793000E-004,6.511000E-004,-8.609000E-003,5.595000E-004,-1.784000E-004,9.605000E-004,8.413000E-004,-5.223000E-003,3.613000E-001
17,06/30/07 02:14,5.920000E-001,4.549000E-001,2.752000E-002,-8.339000E-003,5.654000E-003,-2.438000E-003,2.622000E-002,-2.427000E-003,-1.838000E-002,1.664000E-003,-5.179000E-004,1.235000E-004,2.825000E-004,1.731000E-003,-3.872000E-003,1.307000E-003,-3.443000E-003,-9.061000E-003,2.953000E-004,-3.347000E-004,4.625000E-004,9.274000E-004,-6.494000E-003,1.987000E-001
17,07/02/07 01:01,1.841000E+000,2.858000E-001,7.432000E-002,-4.921000E-003,3.111000E-003,-6.108000E-003,-4.094000E-002,9.645000E-005,5.209000E-002,-2.784000E-005,-2.053000E-003,-1.354000E-005,5.953000E-004,3.946000E-004,5.458000E-003,2.629000E-003,1.559000E-003,-2.958000E-003,-4.483000E-005,6.597000E-005,4.043000E-004,3.432000E-004,-2.420000E-003,-1.666000E-001
17,07/02/07 01:02,1.118000E+000,-1.976000E-001,3.527000E-002,1.043000E-003,7.811000E-003,-5.942000E-003,-5.954000E-002,6.415000E-004,1.063000E-001,1.882000E-003,-6.418000E-004,-8.269000E-004,-5.231000E-004,3.543000E-004,-8.379000E-003,-2.145000E-004,-6.140000E-004,2.290000E-001,-1.775000E-004,9.068000E-004,5.078000E-004,-2.117000E-004,-5.044000E-004,-1.076000E-001
17,07/04/07 00:43,2.592000E+000,2.261000E-001,9.874000E-003,-5.669000E-003,1.258000E-002,-3.987000E-003,-5.196000E-002,-3.891000E-004,1.455000E-001,2.802000E-003,1.510000E-003,3.331000E-004,-4.744000E-004,4.502000E-004,-2.797000E-002,9.370000E-004,2.837000E-003,-4.379000E-003,-3.743000E-004,1.993000E-003,5.727000E-005,5.446000E-004,3.845000E-003,-1.110000E-001
17,07/04/07 01:09,1.042000E+000,2.583000E-001,7.617000E-003,-1.799000E-002,-1.093000E-002,-7.142000E-003,-2.866000E-002,3.943000E-004,5.937000E-002,-3.368000E-003,-1.622000E-005,1.966000E-004,2.271000E-003,1.176000E-003,2.150000E-002,2.446000E-003,8.067000E-004,-8.593000E-004,-1.031000E-004,2.050000E-004,5.778000E-004,5.443000E-004,2.179000E-003,-1.906000E-001
17,07/06/07 00:39,2.581000E+000,-5.309000E-002,-1.433000E-002,-1.588000E-002,8.160000E-003,-3.467000E-003,-2.127000E-002,7.481000E-004,8.482000E-002,3.032000E-004,-5.612000E-004,1.998000E-004,-6.420000E-004,2.667000E-003,-5.833000E-003,5.339000E-004,-1.720000E-003,-1.316000E-003,8.062000E-006,1.530000E-003,6.723000E-004,2.597000E-004,-3.939000E-003,-2.239000E-001
17,07/06/07 01:10,2.510000E+000,7.692000E-002,2.286000E-003,-1.339000E-002,1.931000E-002,-3.303000E-003,-1.845000E-002,-2.174000E-004,1.024000E-001,1.542000E-003,-7.730000E-004,-4.340000E-005,-6.933000E-005,1.331000E-003,-1.366000E-002,5.276000E-005,-1.300000E-003,-2.210000E-004,-1.485000E-004,8.609000E-004,4.567000E-004,8.070000E-004,-1.395000E-003,-7.805000E-002
17,07/08/07 00:44,8.640000E+000,1.922000E-001,3.263000E-002,-8.396000E-003,4.848000E-003,1.202000E-003,1.244000E-002,6.228000E-004,-1.606000E-002,5.635000E-004,-2.974000E-003,-5.298000E-004,-1.185000E-003,4.958000E-003,5.905000E-002,-7.044000E-004,-1.121000E-003,-5.884000E-003,3.128000E-004,1.722000E-004,-3.717000E-004,-4.840000E-004,-3.725000E-003,2.521000E-001
17,07/12/07 00:41,-1.337000E+000,1.302000E-001,1.776000E-003,-6.184000E-003,4.664000E-002,1.012000E-003,2.448000E-002,-2.866000E-004,-4.047000E-002,7.671000E-003,-2.170000E-003,-2.622000E-004,3.635000E-004,8.633000E-004,-2.737000E-002,1.232000E-004,1.364000E-003,1.150000E-002,-1.195000E-004,9.537000E-004,-8.103000E-004,-4.050000E-004,6.253000E-004,2.059000E-002
17,07/12/07 01:09,-1.825000E+000,1.311000E-001,-1.211000E-002,-2.343000E-002,2.339000E-002,-1.296000E-003,4.199000E-002,-1.525000E-004,-3.602000E-002,1.307000E-003,-1.994000E-003,3.425000E-004,-3.527000E-004,1.320000E-003,3.732000E-003,2.033000E-003,2.088000E-003,2.089000E-003,1.095000E-005,4.668000E-004,8.633000E-004,-3.103000E-005,-1.598000E-004,2.087000E-002
17,07/14/07 00:40,3.310000E-001,2.670000E-001,2.760000E-002,-9.863000E-003,1.742000E-002,-6.882000E-003,-5.257000E-003,-9.331000E-004,1.184000E-002,2.728000E-003,-8.690000E-004,5.800000E-004,-1.543000E-004,2.179000E-003,-1.249000E-002,2.035000E-003,5.125000E-003,1.332000E-003,-6.951000E-004,-1.516000E-004,-4.583000E-004,-1.517000E-004,-1.761000E-003,-9.244000E-002
17,07/16/07 00:42,1.914000E+000,1.839000E-001,2.302000E-002,2.468000E-002,6.036000E-003,-4.582000E-003,-4.067000E-002,-7.432000E-004,5.321000E-002,3.176000E-003,-1.178000E-003,9.484000E-004,3.752000E-004,1.339000E-003,-2.399000E-002,5.911000E-004,-1.801000E-004,-2.532000E-003,-2.578000E-004,5.202000E-006,8.220000E-005,-1.283000E-004,1.934000E-003,-1.378000E-001
17,07/16/07 01:19,7.864000E-001,3.355000E-001,5.505000E-003,2.933000E-002,-1.279000E-002,-5.158000E-003,-4.039000E-002,-4.099000E-004,5.003000E-002,-1.455000E-004,5.038000E-004,4.851000E-004,6.224000E-004,6.600000E-004,-8.032000E-003,2.421000E-003,2.588000E-003,-4.026000E-003,-3.289000E-004,2.227000E-004,1.220000E-003,4.940000E-004,3.601000E-004,-8.566000E-002
17,07/18/07 00:40,4.767000E+000,1.070000E-001,1.302000E-002,-1.731000E-002,-1.763000E-002,-1.969000E-003,-6.824000E-003,2.420000E-003,6.631000E-002,-3.689000E-003,1.304000E-003,-6.918000E-004,8.914000E-005,4.675000E-003,1.140000E-002,-3.345000E-004,1.769000E-003,-1.271000E-003,9.846000E-005,1.182000E-003,3.610000E-004,-2.339000E-004,-4.968000E-003,-2.518000E-001
17,07/18/07 01:08,3.016000E+000,1.984000E-001,6.670000E-003,-1.012000E-003,-3.467000E-002,-1.650000E-003,-2.741000E-002,1.285000E-002,3.891000E-002,-4.331000E-003,7.576000E-004,-4.557000E-004,-6.579000E-005,3.440000E-003,1.929000E-002,-2.660000E-004,1.543000E-003,4.806000E-003,7.719000E-005,7.561000E-004,3.762000E-004,1.171000E-004,-4.725000E-003,-2.785000E-001
17,07/20/07 02:14,1.734000E+000,1.785000E-001,7.664000E-003,-1.116000E-002,9.777000E-004,9.799000E-005,9.039000E-003,-2.049000E-004,-1.116000E-002,-4.585000E-004,-1.148000E-004,-4.009000E-004,3.476000E-004,1.575000E-003,4.442000E-004,4.959000E-004,6.375000E-003,4.103000E-003,-1.350000E-004,-1.372000E-004,-5.161000E-005,3.243000E-004,2.853000E-005,-9.328000E-002
17,07/20/07 02:38,3.231000E+000,2.897000E-001,4.454000E-002,1.072000E-002,4.584000E-003,1.286000E-003,-2.463000E-003,-1.270000E-004,-9.270000E-003,1.250000E-003,3.544000E-004,-2.125000E-004,1.034000E-003,1.726000E-003,-9.943000E-003,8.512000E-004,4.537000E-003,1.612000E-003,-3.312000E-004,1.325000E-003,3.305000E-004,4.269000E-004,2.642000E-003,-4.006000E-002
17,07/24/07 00:41,3.552000E+000,4.856000E-001,4.457000E-002,-1.274000E-002,-4.453000E-003,-2.744000E-003,1.228000E-001,-4.195000E-003,-5.101000E-002,-1.775000E-003,-1.959000E-003,2.774000E-004,-2.177000E-004,1.609000E-003,4.864000E-002,-5.309000E-004,2.376000E-003,-8.608000E-004,1.410000E-004,1.009000E-003,-1.133000E-004,-6.234000E-004,-8.500000E-004,6.424000E-002
17,07/24/07 01:19,1.457000E+000,3.457000E-001,3.076000E-002,-7.104000E-003,-8.060000E-003,-2.595000E-003,6.033000E-002,-1.609000E-004,-1.478000E-002,-1.744000E-003,3.658000E-004,1.336000E-005,2.377000E-004,1.315000E-003,5.640000E-003,1.064000E-003,4.846000E-004,-4.697000E-003,1.424000E-004,2.415000E-004,3.179000E-004,-7.603000E-005,1.377000E-003,-7.025000E-002
17,07/26/07 00:44,3.798000E+000,2.177000E-001,2.628000E-003,-2.815000E-004,-7.775000E-003,1.286000E-003,-3.112000E-002,1.495000E-002,3.719000E-002,-2.337000E-003,2.273000E-004,-7.381000E-005,-7.439000E-004,2.352000E-003,3.760000E-003,-1.106000E-004,-5.252000E-004,-8.079000E-003,6.686000E-005,4.120000E-004,4.960000E-006,2.476000E-004,3.859000E-003,-1.803000E-001
17,07/28/07 00:41,3.189000E+000,6.831000E-001,7.047000E-002,-4.289000E-002,2.376000E-002,7.590000E-004,1.392000E-002,-1.254000E-002,-1.702000E-002,-1.439000E-004,-4.066000E-003,-6.953000E-005,-2.537000E-004,1.436000E-003,4.655000E-002,-7.373000E-004,1.681000E-003,2.537000E-003,2.427000E-004,-2.889000E-004,-1.017000E-004,-1.427000E-004,-3.076000E-003,5.365000E-004
17,07/30/07 00:40,2.862000E+000,3.245000E-001,4.770000E-002,-1.409000E-002,3.021000E-002,-1.140000E-003,-3.160000E-002,1.466000E-003,4.440000E-002,6.768000E-003,-5.436000E-003,2.426000E-004,-4.138000E-004,1.933000E-003,-1.232000E-002,1.276000E-003,-3.503000E-003,-9.604000E-003,3.467000E-004,-7.488000E-004,6.182000E-005,-6.959000E-004,-7.278000E-003,-3.584000E-002
17,07/30/07 01:08,6.594000E-001,2.203000E-001,3.485000E-002,-2.443000E-002,1.061000E-001,-6.567000E-003,-5.271000E-002,-1.098000E-002,7.757000E-002,4.761000E-003,-1.176000E-003,4.736000E-006,3.837000E-004,4.846000E-004,-1.459000E-002,1.403000E-003,-3.805000E-003,4.403000E-002,-7.735000E-004,3.462000E-004,8.181000E-004,6.047000E-004,-4.066000E-003,-2.044000E-002
17,08/01/07 00:45,-2.160000E+000,2.132000E-001,-1.186000E-002,-1.307000E-002,1.307000E-002,3.079000E-003,4.011000E-002,-1.593000E-003,-1.005000E-001,3.984000E-003,-4.530000E-003,-2.154000E-004,2.543000E-004,1.327000E-003,6.450000E-002,-4.153000E-004,-4.610000E-004,-4.918000E-004,2.723000E-004,2.573000E-004,-1.102000E-003,4.281000E-004,-4.768000E-003,2.737000E-001
17,08/01/07 01:12,-7.465000E-001,3.548000E-001,8.398000E-002,-4.599000E-003,1.716000E-002,-1.042000E-003,-1.169000E-002,-3.865000E-003,1.223000E-002,6.347000E-003,-4.051000E-004,3.469000E-004,2.878000E-004,3.319000E-004,-2.547000E-002,1.451000E-003,-1.950000E-003,-3.162000E-003,-8.397000E-005,5.486000E-004,5.191000E-004,2.703000E-005,-2.765000E-003,3.102000E-002
17,08/03/07 00:44,-3.007000E+000,4.728000E-001,-3.596000E-003,1.934000E-002,3.655000E-002,3.898000E-003,-3.060000E-002,-1.747000E-003,2.437000E-002,1.791000E-002,-6.061000E-004,1.029000E-005,-1.430000E-004,-1.192000E-003,-4.686000E-002,-8.078000E-004,-1.639000E-003,2.246000E-003,-7.411000E-005,-2.274000E-005,-6.085000E-005,-1.086000E-003,-1.387000E-003,5.452000E-003
17,08/03/07 01:19,-2.038000E+000,4.135000E-001,2.301000E-002,-3.048000E-003,1.472000E-002,-2.824000E-003,-7.550000E-003,-4.907000E-003,7.604000E-003,3.085000E-003,-9.724000E-004,3.024000E-004,-4.262000E-004,-1.840000E-004,-8.282000E-003,1.401000E-004,1.952000E-003,-5.195000E-004,-1.259000E-004,-2.425000E-004,2.814000E-004,2.833000E-004,6.734000E-004,-5.793000E-003
17,08/05/07 00:45,5.021000E-001,1.150000E-001,9.652000E-003,1.600000E-002,2.909000E-002,-5.161000E-004,-2.331000E-002,-2.615000E-003,2.089000E-002,1.120000E-002,-2.703000E-003,7.627000E-004,2.154000E-004,1.227000E-005,-3.744000E-002,1.644000E-003,3.825000E-003,-9.735000E-003,-4.515000E-004,3.645000E-004,-4.278000E-004,5.895000E-005,-1.137000E-003,3.709000E-002
17,08/05/07 01:18,-1.134000E+000,2.574000E-001,3.135000E-002,1.282000E-002,7.942000E-003,-6.083000E-003,-3.316000E-002,-1.577000E-003,4.188000E-002,2.345000E-003,-1.471000E-003,1.047000E-004,-3.666000E-004,-3.544000E-004,-4.212000E-003,1.932000E-003,1.014000E-003,-4.160000E-003,-2.800000E-004,-4.211000E-005,1.159000E-003,1.571000E-004,-2.100000E-003,-4.998000E-002
17,08/07/07 01:02,1.188000E+000,8.150000E-002,-1.016000E-002,-3.443000E-003,3.244000E-002,-2.633000E-003,-2.468000E-002,-1.005000E-003,8.826000E-003,8.288000E-003,-1.186000E-003,4.846000E-004,-2.545000E-004,4.762000E-005,-4.263000E-002,1.420000E-004,8.073000E-004,7.661000E-003,-5.802000E-004,1.472000E-003,5.881000E-004,3.394000E-004,2.719000E-003,-8.182000E-002
17,08/07/07 01:31,1.813000E+000,2.841000E-001,1.630000E-002,-2.971000E-003,2.189000E-002,-3.507000E-003,-3.907000E-002,-2.217000E-003,4.126000E-002,5.383000E-003,-7.488000E-004,-9.687000E-005,-2.525000E-004,7.644000E-005,-1.905000E-002,-4.315000E-004,-1.573000E-003,-2.037000E-003,-1.793000E-004,9.828000E-004,-6.689000E-005,-4.693000E-004,1.025000E-003,-2.262000E-002
17,08/09/07 01:11,1.159000E+000,-1.858000E-001,-3.143000E-002,2.476000E-002,1.106000E-002,-1.827000E-003,-1.284000E-002,-6.929000E-004,5.654000E-003,4.824000E-003,-5.020000E-004,4.837000E-004,-5.102000E-004,2.018000E-004,-2.647000E-002,-9.502000E-005,2.203000E-002,2.109000E-003,-2.752000E-004,-1.631000E-003,-7.089000E-004,-3.506000E-004,1.154000E-002,-5.917000E-002
17,08/09/07 01:41,9.891000E-001,1.046000E-001,1.159000E-002,1.049000E-004,-1.036000E-003,8.352000E-004,2.003000E-002,-5.627000E-004,-1.777000E-002,1.894000E-004,6.677000E-004,5.374000E-004,-2.421000E-004,6.629000E-004,-5.401000E-003,1.935000E-003,9.700000E-003,-6.493000E-004,-2.997000E-004,-8.409000E-004,5.262000E-004,-4.997000E-004,6.190000E-003,-2.344000E-002
17,08/11/07 00:57,3.322000E+000,1.027000E-001,-1.261000E-002,8.475000E-003,-1.666000E-003,-1.521000E-003,1.489000E-002,-1.772000E-003,-1.884000E-002,3.141000E-004,-5.254000E-004,-3.034000E-004,-8.248000E-004,1.563000E-004,2.940000E-003,-1.763000E-004,-6.977000E-004,7.917000E-003,-3.962000E-005,-8.411000E-004,-2.722000E-004,2.244000E-004,-2.052000E-003,4.020000E-002
17,08/11/07 01:27,5.514000E-001,2.519000E-001,-9.428000E-003,5.634000E-003,-1.595000E-002,-3.135000E-003,-1.483000E-002,1.151000E-004,1.897000E-002,-1.691000E-003,1.195000E-003,1.413000E-004,-2.462000E-004,-1.489000E-004,5.016000E-004,1.792000E-004,-1.838000E-003,4.439000E-003,-1.280000E-004,-1.061000E-003,6.260000E-004,7.522000E-004,-3.558000E-003,-8.334000E-002
17,08/13/07 00:52,2.790000E+000,3.322000E-002,-6.341000E-004,-4.506000E-003,8.783000E-003,-1.408000E-003,-3.213000E-002,-1.029000E-003,4.502000E-002,1.936000E-003,4.071000E-003,2.352000E-004,-4.801000E-004,-9.923000E-004,-2.443000E-002,4.833000E-004,9.352000E-004,-3.194000E-003,-3.385000E-004,-7.747000E-004,9.050000E-005,7.858000E-004,-8.904000E-005,-2.239000E-002
17,08/13/07 01:19,5.458000E-001,8.086000E-003,-1.130000E-002,5.822000E-003,9.274000E-003,-6.102000E-003,-2.957000E-002,-2.257000E-003,8.495000E-002,1.656000E-003,-2.837000E-004,4.310000E-004,1.148000E-005,-2.327000E-004,-7.563000E-003,9.939000E-004,9.331000E-004,-1.638000E-003,-3.472000E-004,-6.407000E-004,6.600000E-004,-1.863000E-004,1.760000E-003,-8.175000E-002
17,08/15/07 00:58,5.046000E-001,1.158000E-001,3.814000E-002,7.072000E-003,-7.462000E-004,4.983000E-003,-3.748000E-002,1.116000E-003,2.837000E-002,2.647000E-003,3.427000E-003,-5.888000E-004,-6.820000E-004,-4.518000E-004,-2.409000E-002,-1.606000E-003,-3.248000E-003,-5.878000E-004,-1.174000E-004,1.302000E-003,-2.557000E-006,-1.975000E-004,2.977000E-004,8.417000E-002
17,08/15/07 01:30,1.662000E-001,3.228000E-001,4.969000E-003,-3.741000E-003,-2.161000E-002,2.819000E-003,-5.692000E-002,5.638000E-002,5.792000E-002,-7.050000E-003,1.606000E-003,6.595000E-005,-8.553000E-004,2.094000E-004,1.068000E-002,-1.573000E-003,-3.397000E-003,-2.461000E-003,4.579000E-004,4.064000E-004,-4.966000E-004,-4.389000E-004,1.630000E-003,-1.330000E-001
17,08/17/07 01:09,2.709000E-001,2.134000E-001,5.335000E-004,1.531000E-002,1.058000E-002,-2.561000E-003,-5.910000E-002,-7.690000E-003,8.814000E-002,4.682000E-003,3.033000E-003,-3.536000E-004,-2.303000E-004,-8.244000E-004,-4.231000E-002,-1.044000E-003,2.293000E-003,1.306000E-003,-3.533000E-004,5.762000E-004,-9.381000E-004,7.555000E-005,2.679000E-003,-1.152000E-001
17,08/17/07 01:38,1.038000E+000,3.128000E-001,1.263000E-003,-7.530000E-003,8.270000E-003,-4.462000E-003,-4.771000E-002,-2.389000E-003,1.339000E-001,7.042000E-004,6.046000E-004,-2.246000E-004,-7.576000E-004,-2.803000E-004,-1.087000E-002,7.254000E-004,2.286000E-003,1.986000E-003,-4.685000E-004,1.686000E-003,8.407000E-004,2.720000E-004,4.747000E-003,-1.531000E-001
17,08/19/07 01:28,9.844000E-001,3.201000E-002,-1.742000E-002,4.319000E-003,-1.321000E-002,-4.608000E-003,-3.984000E-002,4.627000E-003,3.271000E-001,-3.241000E-003,1.713000E-003,-2.839000E-005,1.627000E-004,-5.204000E-004,2.918000E-003,4.186000E-004,-9.615000E-004,2.567000E-003,-1.408000E-004,1.665000E-003,8.276000E-004,4.247000E-004,-1.036000E-003,-1.525000E-001
17,08/19/07 01:34,1.966000E+000,-1.197000E-002,-1.400000E-002,4.702000E-002,-9.351000E-003,-2.890000E-003,-5.785000E-002,2.667000E-003,1.100000E-001,2.986000E-003,1.482000E-003,-4.017000E-004,5.155000E-006,-2.135000E-004,-2.437000E-002,-6.977000E-004,-1.254000E-003,-4.781000E-004,-2.071000E-004,1.609000E-003,3.979000E-004,-6.744000E-005,-1.613000E-003,-4.449000E-002
17,08/21/07 01:27,4.489000E+000,-1.110000E-001,-2.318000E-002,-1.650000E-003,-7.608000E-003,-1.865000E-003,-1.163000E-003,-4.982000E-004,-3.660000E-005,-1.972000E-003,1.039000E-003,-4.862000E-004,-6.509000E-004,1.681000E-003,-8.493000E-004,3.020000E-005,8.736000E-003,7.289000E-003,-6.390000E-004,9.250000E-004,-2.030000E-004,2.398000E-004,2.982000E-003,-1.582000E-001
17,08/21/07 01:36,3.126000E+000,-1.431000E-001,-3.921000E-002,-1.521000E-002,-1.526000E-002,-1.365000E-002,1.402000E-002,2.541000E-003,1.049000E-002,-4.076000E-003,2.488000E-003,6.150000E-005,-5.387000E-004,9.285000E-004,8.350000E-003,-3.773000E-004,1.367000E-002,5.501000E-003,-4.837000E-004,1.742000E-003,-8.571000E-005,3.009000E-004,7.745000E-003,-2.837000E-001
17,08/23/07 01:16,-3.038000E-001,6.274000E-002,-1.193000E-002,-2.645000E-002,-7.954000E-003,3.909000E-003,3.537000E-002,3.750000E-005,-3.627000E-002,-3.485000E-003,8.452000E-004,-5.179000E-004,-8.265000E-005,8.856000E-005,3.728000E-002,-2.839000E-004,-3.091000E-003,-3.092000E-004,4.090000E-004,1.582000E-003,-1.838000E-005,-6.717000E-004,9.953000E-004,1.207000E-001
17,08/23/07 01:46,1.391000E-001,1.451000E-001,3.550000E-002,-1.986000E-002,1.152000E-002,-5.298000E-003,-2.030000E-002,-1.228000E-003,2.756000E-002,1.995000E-003,1.081000E-003,-2.414000E-004,6.803000E-004,-7.438000E-005,-1.417000E-002,-2.618000E-004,-3.204000E-003,-3.586000E-003,-1.572000E-004,7.816000E-004,1.138000E-003,9.532000E-004,2.171000E-003,1.647000E-002
17,08/25/07 00:42,-7.796000E-001,1.149000E-001,-2.117000E-002,-3.760000E-003,1.621000E-003,1.710000E-003,-3.163000E-002,1.808000E-003,1.976000E-002,-2.983000E-004,-2.839000E-004,-2.547000E-004,-2.959000E-004,2.660000E-004,3.107000E-004,-1.077000E-003,-3.613000E-003,1.540000E-002,-2.229000E-004,8.219000E-004,-2.691000E-004,3.715000E-004,1.901000E-003,-1.040000E-001
17,08/25/07 01:15,-2.929000E-001,2.682000E-001,3.839000E-003,-2.549000E-002,-9.309000E-003,-1.437000E-003,5.353000E-003,3.259000E-003,6.940000E-003,-3.009000E-003,7.244000E-004,7.856000E-004,-3.270000E-004,3.959000E-005,5.934000E-003,-3.332000E-004,-6.798000E-003,-8.540000E-003,8.280000E-004,8.819000E-004,7.009000E-004,-2.567000E-004,4.306000E-003,-5.130000E-002
17,08/27/07 00:47,3.254000E-001,1.726000E-001,7.318000E-003,1.218000E-002,2.786000E-002,4.732000E-003,1.299000E-002,-4.344000E-003,-2.145000E-002,1.185000E-002,-2.107000E-004,-1.597000E-004,-1.278000E-004,-8.125000E-004,-2.917000E-002,-4.744000E-004,-1.924000E-003,-9.073000E-004,1.591000E-005,6.232000E-004,-2.524000E-004,-3.246000E-004,-1.025000E-003,1.492000E-001
17,08/27/07 01:22,-1.665000E+000,4.367000E-001,5.789000E-002,-1.157000E-003,2.119000E-002,-6.187000E-003,5.035000E-003,-3.138000E-003,-3.512000E-003,6.814000E-003,-1.063000E-004,-9.035000E-006,-2.223000E-004,1.316000E-004,-2.890000E-002,4.709000E-004,-5.132000E-003,-5.623000E-003,-4.218000E-005,1.914000E-003,1.081000E-003,4.911000E-004,-1.489000E-003,9.934000E-002
17,08/29/07 01:17,1.112000E+000,-9.483000E-002,-3.538000E-002,-9.681000E-003,2.224000E-002,9.493000E-004,1.491000E-003,-1.078000E-003,-1.029000E-002,3.657000E-003,-3.467000E-004,-2.364000E-004,-3.635000E-004,-5.907000E-004,-9.644000E-003,-1.316000E-003,2.271000E-002,-6.810000E-004,-8.251000E-005,1.082000E-003,-5.272000E-004,6.284000E-004,8.054000E-003,8.638000E-002
17,08/29/07 02:02,-1.473000E+000,1.615000E-001,-2.407000E-003,-3.209000E-002,1.731000E-002,5.411000E-004,-5.510000E-003,-6.352000E-004,-1.201000E-003,1.667000E-003,4.482000E-004,-2.019000E-004,2.079000E-004,-4.406000E-004,-8.904000E-003,-3.139000E-004,3.262000E-002,2.318000E-003,-2.391000E-004,1.569000E-004,4.786000E-004,-4.714000E-004,1.404000E-002,-1.060000E-002
17,08/31/07 01:16,2.239000E+000,7.267000E-002,-2.157000E-003,3.202000E-003,1.672000E-002,1.979000E-003,-3.230000E-002,-4.922000E-003,2.460000E-002,4.414000E-003,7.555000E-004,4.014000E-004,-2.619000E-004,-1.545000E-004,-3.904000E-002,1.589000E-004,4.238000E-003,7.969000E-003,-4.237000E-004,6.136000E-004,-1.303000E-004,-4.107000E-004,5.796000E-003,-9.721000E-002
